# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
ATP6V1E1	ENSG00000131100	ENST00000473248	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0
ATP6V1E1	ENSG00000131100	ENST00000478963	processed_transcript	0	0	0	7	0	0	0	0	0	0	5	0	0	0	0	0	0	2
ATP6V1E1	ENSG00000131100	ENST00000481365	retained_intron	0	0	0	5	0	0	0	0	0	2	2	0	0	0	0	0	0	1
ATP6V1E1	ENSG00000131100	ENST00000484653	retained_intron	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	1
ATXN10	ENSG00000130638	ENST00000252934	protein_coding	0	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	0
ATXN10	ENSG00000130638	ENST00000381061	protein_coding	0	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	0
ATXN10	ENSG00000130638	ENST00000402380	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ATXN10	ENSG00000130638	ENST00000435026	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ATXN10	ENSG00000130638	ENST00000451241	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ATXN10	ENSG00000130638	ENST00000470722	processed_transcript	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ATXN10	ENSG00000130638	ENST00000476998	processed_transcript	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ATXN10	ENSG00000130638	ENST00000493643	processed_transcript	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ATXN10	ENSG00000130638	ENST00000498009	processed_transcript	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0
BAIAP2L2	ENSG00000128298	ENST00000332536	protein_coding	0	0	0	11	0	0	0	0	0	2	6	0	0	0	0	0	0	3
BAIAP2L2	ENSG00000128298	ENST00000381669	protein_coding	0	0	0	13	2	0	0	0	0	0	8	0	0	0	0	0	0	3
BAIAP2L2	ENSG00000128298	ENST00000428572	protein_coding	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	2
BCL2L13	ENSG00000099968	ENST00000317582	protein_coding	0	0	0	7	0	0	0	0	0	0	6	0	0	0	0	0	0	1
BCL2L13	ENSG00000099968	ENST00000337612	protein_coding	0	0	0	7	0	0	0	0	0	0	6	0	0	0	0	0	0	1
BCL2L13	ENSG00000099968	ENST00000355028	protein_coding	0	0	0	7	0	0	0	0	0	0	6	0	0	0	0	0	0	1
BCL2L13	ENSG00000099968	ENST00000399777	nonsense_mediated_decay	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
BCL2L13	ENSG00000099968	ENST00000399781	processed_transcript	0	0	0	9	0	0	0	0	0	0	7	0	0	0	0	0	0	2
BCL2L13	ENSG00000099968	ENST00000399782	protein_coding	0	0	0	11	0	0	0	0	0	2	7	0	0	0	0	0	0	2
BCL2L13	ENSG00000099968	ENST00000418951	protein_coding	0	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	0
BCL2L13	ENSG00000099968	ENST00000464649	processed_transcript	0	0	0	5	0	0	0	0	0	0	4	0	0	0	0	0	0	1
BCL2L13	ENSG00000099968	ENST00000479296	processed_transcript	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
BCL2L13	ENSG00000099968	ENST00000485631	processed_transcript	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
BCL2L13	ENSG00000099968	ENST00000493680	protein_coding	0	0	0	7	0	0	0	0	0	2	4	0	0	0	0	0	0	1
BCL2L13	ENSG00000099968	ENST00000498133	nonsense_mediated_decay	0	0	0	7	0	0	0	0	0	0	6	0	0	0	0	0	0	1
BCL2L13	ENSG00000099968	ENST00000538149	protein_coding	0	0	0	7	0	0	0	0	0	0	6	0	0	0	0	0	0	1
BCL2L13	ENSG00000099968	ENST00000543133	protein_coding	0	0	0	7	0	0	0	0	0	0	6	0	0	0	0	0	0	1
BCR	ENSG00000186716	ENST00000305877	protein_coding	0	2	0	40	2	0	0	0	0	13	26	0	0	0	0	1	1	0
BCR	ENSG00000186716	ENST00000359540	protein_coding	0	2	0	36	1	0	0	0	0	10	26	0	0	0	0	1	1	0
BCR	ENSG00000186716	ENST00000398512	protein_coding	0	0	0	8	0	0	0	0	0	0	8	0	0	0	0	0	0	0
BCR	ENSG00000186716	ENST00000419722	processed_transcript	0	0	0	19	0	0	0	0	0	4	15	0	0	0	0	0	0	0
BCR	ENSG00000186716	ENST00000427791	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
BCR	ENSG00000186716	ENST00000436990	processed_transcript	0	1	0	26	0	0	0	0	0	13	3	0	4	0	0	1	0	7
BCR	ENSG00000186716	ENST00000458056	processed_transcript	0	0	0	16	0	0	0	0	0	8	1	0	2	0	0	0	0	5
BCR	ENSG00000186716	ENST00000463770	processed_transcript	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0
BCR	ENSG00000186716	ENST00000466076	retained_intron	0	0	0	6	0	0	0	0	0	6	0	0	0	0	0	0	0	0
BCR	ENSG00000186716	ENST00000471452	processed_transcript	0	0	0	10	0	0	0	0	0	6	0	0	0	0	0	0	0	4
BCR	ENSG00000186716	ENST00000475025	processed_transcript	0	1	0	16	0	0	0	0	0	4	9	0	1	0	0	1	0	3
BCR	ENSG00000186716	ENST00000478978	processed_transcript	0	0	0	13	0	0	0	0	0	4	6	0	0	0	0	0	0	3
BCR	ENSG00000186716	ENST00000479188	processed_transcript	0	0	0	8	0	0	0	0	0	0	8	0	0	0	0	0	0	0
BCR	ENSG00000186716	ENST00000487679	processed_transcript	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0
BCR	ENSG00000186716	ENST00000487968	retained_intron	0	0	0	6	0	0	0	0	0	0	0	0	6	0	0	0	0	0
BCRP3	ENSG00000215481	ENST00000447261	unprocessed_pseudogene	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
BCRP6	ENSG00000169662	ENST00000510112	unprocessed_pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BCRP7	ENSG00000215544	ENST00000511549	unprocessed_pseudogene	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0
BID	ENSG00000015475	ENST00000317361	protein_coding	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0
BID	ENSG00000015475	ENST00000342111	protein_coding	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0
BID	ENSG00000015475	ENST00000399765	protein_coding	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0
BID	ENSG00000015475	ENST00000399767	protein_coding	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0
BID	ENSG00000015475	ENST00000399774	protein_coding	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0
BID	ENSG00000015475	ENST00000473439	processed_transcript	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0
BID	ENSG00000015475	ENST00000550946	retained_intron	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0
BID	ENSG00000015475	ENST00000551952	protein_coding	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0
BID	ENSG00000015475	ENST00000552886	processed_transcript	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0
BIK	ENSG00000100290	ENST00000216115	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
BMP6P1	ENSG00000236323	ENST00000431230	processed_pseudogene	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
BPIFC	ENSG00000184459	ENST00000300399	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
BPIFC	ENSG00000184459	ENST00000397450	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	6
BPIFC	ENSG00000184459	ENST00000397452	protein_coding	0	0	0	8	0	0	0	0	0	0	2	0	0	0	0	0	0	6
BPIFC	ENSG00000184459	ENST00000432451	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
BPIFC	ENSG00000184459	ENST00000534972	protein_coding	0	0	0	8	0	0	0	0	0	0	2	0	0	0	0	0	0	6
BRD1	ENSG00000100425	ENST00000216267	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
BRD1	ENSG00000100425	ENST00000342989	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
BRD1	ENSG00000100425	ENST00000404034	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
BRD1	ENSG00000100425	ENST00000404760	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
BRD1	ENSG00000100425	ENST00000438393	nonsense_mediated_decay	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
BRD1	ENSG00000100425	ENST00000457780	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
BRD1	ENSG00000100425	ENST00000542442	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
C1QTNF6	ENSG00000133466	ENST00000255836	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
C1QTNF6	ENSG00000133466	ENST00000337843	protein_coding	0	0	0	3	1	0	0	0	0	1	0	0	0	0	0	0	0	1
C1QTNF6	ENSG00000133466	ENST00000397110	protein_coding	0	0	0	3	1	0	0	0	0	1	0	0	0	0	0	0	0	1
C1QTNF6	ENSG00000133466	ENST00000434784	nonsense_mediated_decay	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	1
C1QTNF6	ENSG00000133466	ENST00000467564	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
C1QTNF6	ENSG00000133466	ENST00000470655	processed_transcript	0	0	0	3	0	0	0	0	0	1	1	0	1	0	0	0	0	0
C1QTNF6	ENSG00000133466	ENST00000493023	retained_intron	0	0	0	3	0	0	0	0	0	1	0	0	1	0	0	0	0	1
C1QTNF6	ENSG00000133466	ENST00000497071	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
C22orf26	ENSG00000182257	ENST00000333761	protein_coding	0	0	2	2	0	0	0	0	0	2	0	2	0	0	0	0	0	0
C22orf26	ENSG00000182257	ENST00000396008	protein_coding	0	0	2	2	0	0	0	0	0	2	0	2	0	0	0	0	0	0
C22orf34	ENSG00000188511	ENST00000400023	protein_coding	0	0	0	6	0	0	0	0	0	0	4	0	0	0	0	0	0	2
C22orf34	ENSG00000188511	ENST00000405854	protein_coding	0	0	0	6	0	0	0	0	0	0	4	0	0	0	0	0	0	2
C22orf34	ENSG00000188511	ENST00000414287	nonsense_mediated_decay	0	0	0	20	0	0	0	0	0	0	18	0	0	0	0	0	0	2
C22orf34	ENSG00000188511	ENST00000416411	nonsense_mediated_decay	0	0	0	16	0	0	0	0	0	0	14	0	0	0	0	0	0	2
C22orf34	ENSG00000188511	ENST00000444628	protein_coding	0	0	0	6	0	0	0	0	0	0	4	0	0	0	0	0	0	2
C22orf34	ENSG00000188511	ENST00000498829	processed_transcript	0	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0	0	2
C22orf39	ENSG00000242259	ENST00000509549	nonsense_mediated_decay	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0
C22orf42	ENSG00000205856	ENST00000382097	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
C22orf42	ENSG00000205856	ENST00000467813	retained_intron	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
C22orf42	ENSG00000205856	ENST00000490640	processed_transcript	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
C22orf43	ENSG00000189269	ENST00000317749	protein_coding	0	0	0	8	0	0	0	0	0	0	8	0	0	0	0	0	0	0
CABIN1	ENSG00000099991	ENST00000263119	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
CABIN1	ENSG00000099991	ENST00000398319	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
CABIN1	ENSG00000099991	ENST00000405822	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
CABIN1	ENSG00000099991	ENST00000484593	retained_intron	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
CABP7	ENSG00000100314	ENST00000216144	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CACNA1I	ENSG00000100346	ENST00000336649	protein_coding	0	0	1	23	1	0	0	0	0	0	22	1	0	0	0	0	0	0
CACNA1I	ENSG00000100346	ENST00000400164	protein_coding	0	0	1	23	1	0	0	0	0	0	22	1	0	0	0	0	0	0
CACNA1I	ENSG00000100346	ENST00000401624	protein_coding	0	0	1	23	0	0	0	0	0	1	22	1	0	0	0	0	0	0
CACNA1I	ENSG00000100346	ENST00000402142	protein_coding	0	0	1	23	1	0	0	0	0	0	22	1	0	0	0	0	0	0
CACNA1I	ENSG00000100346	ENST00000404898	protein_coding	0	0	1	23	1	0	0	0	0	0	22	1	0	0	0	0	0	0
CACNA1I	ENSG00000100346	ENST00000407673	protein_coding	0	0	1	23	0	0	0	0	0	1	22	1	0	0	0	0	0	0
CACNA1I	ENSG00000100346	ENST00000471970	processed_transcript	0	0	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0
CACNG2	ENSG00000166862	ENST00000300105	protein_coding	0	0	0	14	0	0	3	0	0	2	9	0	0	0	0	0	0	0
CACNG2	ENSG00000166862	ENST00000480002	processed_transcript	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
CARD10	ENSG00000100065	ENST00000251973	protein_coding	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
CARD10	ENSG00000100065	ENST00000403299	protein_coding	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
CARD10	ENSG00000100065	ENST00000406271	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CARD10	ENSG00000100065	ENST00000437756	protein_coding	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0
CARD10	ENSG00000100065	ENST00000476871	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0
CARD10	ENSG00000100065	ENST00000494166	processed_transcript	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0
CBX7	ENSG00000100307	ENST00000216133	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
CBX7	ENSG00000100307	ENST00000401405	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
CBX7	ENSG00000100307	ENST00000434260	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
CBX7	ENSG00000100307	ENST00000475962	processed_transcript	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
CBX7	ENSG00000100307	ENST00000477827	retained_intron	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
CBX7	ENSG00000100307	ENST00000482294	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0
CBY1	ENSG00000100211	ENST00000216029	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0
CBY1	ENSG00000100211	ENST00000396811	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0
CBY1	ENSG00000100211	ENST00000411557	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0
CBY1	ENSG00000100211	ENST00000416285	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0
CBY1	ENSG00000100211	ENST00000467118	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CBY1	ENSG00000100211	ENST00000475924	retained_intron	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0
CBY1	ENSG00000100211	ENST00000485501	retained_intron	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0
CBY1	ENSG00000100211	ENST00000489847	retained_intron	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0
CBY1	ENSG00000100211	ENST00000492537	retained_intron	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0
CBY1	ENSG00000100211	ENST00000492576	retained_intron	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0
CCDC116	ENSG00000161180	ENST00000292779	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CCDC116	ENSG00000161180	ENST00000425975	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CCDC116	ENSG00000161180	ENST00000607942	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CCDC157	ENSG00000187860	ENST00000338306	protein_coding	0	3	1	43	0	0	1	0	0	7	32	1	0	0	0	1	2	4
CCDC157	ENSG00000187860	ENST00000399824	protein_coding	0	0	1	32	1	0	1	0	0	12	14	1	0	0	0	0	0	4
CCDC157	ENSG00000187860	ENST00000405659	protein_coding	0	4	1	43	0	1	2	0	0	7	31	1	0	0	0	1	2	4
CCDC157	ENSG00000187860	ENST00000430839	protein_coding	0	2	1	36	0	0	0	0	0	10	21	1	0	0	0	0	2	5
CCDC157	ENSG00000187860	ENST00000445005	protein_coding	0	2	1	36	0	0	0	0	0	10	21	1	0	0	0	0	2	5
CCDC157	ENSG00000187860	ENST00000475975	retained_intron	0	1	0	49	0	0	0	0	0	9	31	0	6	0	0	1	0	4
CCDC157	ENSG00000187860	ENST00000482413	retained_intron	0	0	0	23	0	0	0	0	0	7	3	0	2	0	0	0	0	11
CDC42EP1	ENSG00000128283	ENST00000249014	protein_coding	0	0	0	6	0	0	0	0	0	2	0	0	0	0	0	0	0	4
CDC42EP1	ENSG00000128283	ENST00000415670	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CDC42EP1	ENSG00000128283	ENST00000430687	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4
CDPF1	ENSG00000205643	ENST00000314567	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CDPF1	ENSG00000205643	ENST00000381037	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CDPF1	ENSG00000205643	ENST00000404583	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CDPF1	ENSG00000205643	ENST00000404744	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CDPF1	ENSG00000205643	ENST00000474256	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CDPF1	ENSG00000205643	ENST00000475605	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CECR1	ENSG00000093072	ENST00000262607	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
CECR1	ENSG00000093072	ENST00000330232	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
CECR1	ENSG00000093072	ENST00000399837	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
CECR1	ENSG00000093072	ENST00000399839	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
CECR1	ENSG00000093072	ENST00000449907	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
CECR1	ENSG00000093072	ENST00000469063	processed_transcript	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
CECR1	ENSG00000093072	ENST00000480276	processed_transcript	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
CECR2	ENSG00000099954	ENST00000262608	protein_coding	0	0	0	8	0	0	0	0	0	0	8	0	0	0	0	0	0	0
CECR2	ENSG00000099954	ENST00000342247	protein_coding	0	0	0	10	0	0	0	0	0	0	10	0	0	0	0	0	0	0
CECR2	ENSG00000099954	ENST00000355219	nonsense_mediated_decay	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CECR2	ENSG00000099954	ENST00000400573	protein_coding	0	0	0	9	0	0	0	0	0	1	8	0	0	0	0	0	0	0
CECR2	ENSG00000099954	ENST00000400585	protein_coding	0	0	0	12	0	0	0	0	0	0	12	0	0	0	0	0	0	0
CECR2	ENSG00000099954	ENST00000497534	processed_transcript	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
CECR5	ENSG00000069998	ENST00000155674	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0
CECR5	ENSG00000069998	ENST00000336737	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0
CECR5	ENSG00000069998	ENST00000399852	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0
CECR5	ENSG00000069998	ENST00000463033	processed_transcript	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
CECR5	ENSG00000069998	ENST00000477157	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0
CECR5	ENSG00000069998	ENST00000480451	processed_transcript	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
CECR5	ENSG00000069998	ENST00000486462	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CELSR1	ENSG00000075275	ENST00000262738	protein_coding	0	0	1	23	0	0	0	0	0	1	22	1	0	0	0	0	0	0
CELSR1	ENSG00000075275	ENST00000395964	protein_coding	0	0	0	19	0	0	0	0	0	2	17	0	0	0	0	0	0	0
CELSR1	ENSG00000075275	ENST00000454637	protein_coding	0	0	0	15	0	0	0	0	0	0	15	0	0	0	0	0	0	0
CELSR1	ENSG00000075275	ENST00000468025	processed_transcript	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
CELSR1	ENSG00000075275	ENST00000473624	retained_intron	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	3
CELSR1	ENSG00000075275	ENST00000497509	processed_transcript	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0
CENPM	ENSG00000100162	ENST00000215980	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
CENPM	ENSG00000100162	ENST00000396437	retained_intron	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
CENPM	ENSG00000100162	ENST00000402338	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
CENPM	ENSG00000100162	ENST00000402420	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
CENPM	ENSG00000100162	ENST00000404067	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
CENPM	ENSG00000100162	ENST00000407253	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
CENPM	ENSG00000100162	ENST00000460824	retained_intron	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
CENPM	ENSG00000100162	ENST00000472374	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CERK	ENSG00000100422	ENST00000216264	protein_coding	0	0	0	6	0	0	0	0	0	0	2	0	0	0	0	0	0	4
CERK	ENSG00000100422	ENST00000443629	nonsense_mediated_decay	0	0	0	6	0	0	0	0	0	0	2	0	0	0	0	0	0	4
CERK	ENSG00000100422	ENST00000460254	processed_transcript	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4
CERK	ENSG00000100422	ENST00000541677	protein_coding	0	0	0	6	0	0	0	0	0	0	2	0	0	0	0	0	0	4
CHEK2	ENSG00000183765	ENST00000328354	protein_coding	0	0	0	5	0	0	0	0	0	0	4	0	0	0	0	0	0	1
CHEK2	ENSG00000183765	ENST00000348295	protein_coding	0	0	0	5	0	0	0	0	0	0	4	0	0	0	0	0	0	1
CHEK2	ENSG00000183765	ENST00000382565	protein_coding	0	0	0	5	0	0	0	0	0	0	4	0	0	0	0	0	0	1
CHEK2	ENSG00000183765	ENST00000382566	protein_coding	0	0	0	5	0	0	0	0	0	0	4	0	0	0	0	0	0	1
CHEK2	ENSG00000183765	ENST00000382578	protein_coding	0	0	0	5	0	0	0	0	0	0	4	0	0	0	0	0	0	1
CHEK2	ENSG00000183765	ENST00000382580	protein_coding	0	0	0	5	0	0	0	0	0	0	4	0	0	0	0	0	0	1
CHEK2	ENSG00000183765	ENST00000398017	protein_coding	0	0	0	5	0	0	0	0	0	0	4	0	0	0	0	0	0	1
CHEK2	ENSG00000183765	ENST00000402731	protein_coding	0	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0	0	2
CHEK2	ENSG00000183765	ENST00000403642	protein_coding	0	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0	0	2
CHEK2	ENSG00000183765	ENST00000404276	protein_coding	0	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0	0	2
CHEK2	ENSG00000183765	ENST00000405598	protein_coding	0	0	0	5	0	0	0	0	0	0	4	0	0	0	0	0	0	1
CHEK2	ENSG00000183765	ENST00000416671	nonsense_mediated_decay	0	0	0	5	0	0	0	0	0	0	4	0	0	0	0	0	0	1
CHEK2	ENSG00000183765	ENST00000417588	nonsense_mediated_decay	0	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0	0	2
CHEK2	ENSG00000183765	ENST00000425190	protein_coding	0	0	0	5	0	0	0	0	0	0	4	0	0	0	0	0	0	1
CHEK2	ENSG00000183765	ENST00000433028	nonsense_mediated_decay	0	0	0	5	0	0	0	0	0	0	4	0	0	0	0	0	0	1
CHEK2	ENSG00000183765	ENST00000433728	nonsense_mediated_decay	0	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0	0	2
CHEK2	ENSG00000183765	ENST00000439200	protein_coding	0	0	0	5	0	0	0	0	0	0	4	0	0	0	0	0	0	1
CHEK2	ENSG00000183765	ENST00000439346	nonsense_mediated_decay	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CHEK2	ENSG00000183765	ENST00000447421	protein_coding	0	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0	0	2
CHEK2	ENSG00000183765	ENST00000448511	nonsense_mediated_decay	0	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0	0	2
CHEK2	ENSG00000183765	ENST00000454252	nonsense_mediated_decay	0	0	0	4	2	0	0	0	0	0	0	0	2	0	0	0	0	0
CHEK2	ENSG00000183765	ENST00000544772	protein_coding	0	0	0	5	0	0	0	0	0	0	4	0	0	0	0	0	0	1
CHKB	ENSG00000100288	ENST00000463053	processed_transcript	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0
